Start Time,End Time,Text
00:00:07.379,00:00:09.247,PREVIOUSLY ON...
00:00:09.247,00:00:10.949,"NNENNA GAVE
HER JEALOUS BOYFRIEND..."
00:00:10.949,00:00:12.918,"Nnenna, did you kiss
on a guy?"
00:00:12.918,00:00:15.520,SOMETHING TO WORRY ABOUT.
00:00:15.520,00:00:17.289,"BROOKE FLOUNDERED
AT THE PHOTO SHOOT."
00:00:17.289,00:00:18.356,DOES THIS LOOK GOOD?
00:00:18.356,00:00:19.524,DOES IT SELL AN OUTFIT?
00:00:19.524,00:00:20.559,OKAY.
00:00:20.559,00:00:21.960,WHILE FURONDA TOOK CONTROL.
00:00:21.960,00:00:23.462,IT'S GOOD.
00:00:23.462,00:00:25.230,"AND EVEN THOUGH GINA
CONFRONTED JADE..."
00:00:25.230,00:00:27.232,"YOU CAN SAY WHATEVER
THE HELL YOU WANT, JADE."
00:00:27.232,00:00:29.334,"SHE LET IT AFFECT
HER PERFORMANCE ON SET"
00:00:29.334,00:00:30.802,AND AT JUDGING.
00:00:30.802,00:00:32.504,"IT'S NOT PERFECT WHERE
WE'RE LIVING RIGHT NOW,"
00:00:32.504,00:00:33.972,"AND I'M LETTING IT GET TO ME,
OBVIOUSLY."
00:00:33.972,00:00:35.440,"IN THE END,
GINA WAS SENT HOME."
00:00:35.440,00:00:36.675,NINE GIRLS REMAIN.
00:00:36.675,00:00:38.643,WHO WILL BE ELIMINATED TONIGHT?
00:00:38.643,00:00:42.547,♪♪♪
00:01:26.324,00:01:28.560,"GINA WAS IN THE BOTTOM TWO
THAT ONE WEEK. SHE GOT TO STAY."
00:01:28.560,00:01:29.561,"THE NEXT WEEK, SHE'S GONE."
00:01:29.561,00:01:30.562,YEAH.
00:01:30.562,00:01:31.563,"I WAS IN THE BOTTOM TWO
THIS WEEK."
00:01:31.563,00:01:32.664,"THE NEXT WEEK,
I'M GONNA BE GONE."
00:01:32.664,00:01:33.799,NO.
00:01:33.799,00:01:35.700,"WHAT DO I KNOW?
I'M NOT TYRA."
00:01:35.700,00:01:37.769,I WAS IN THE BOTTOM TWO
00:01:37.769,00:01:40.605,"BECAUSE TYRA TELLS ME THAT
I HAVE ALL THIS POTENTIAL,"
00:01:40.605,00:01:42.774,"BUT I CANNOT TAKE
A GOOD PHOTOGRAPH."
00:01:42.774,00:01:45.977,"BUT ALL THE JUDGES SEE
RIGHT NOW IS POTENTIAL."
00:01:45.977,00:01:47.512,"BYE-BYE, BROOKEY."
00:01:47.512,00:01:48.947,"LIKE, I ALMOST WANNA GO
INTO PANEL AND BE, LIKE,"
00:01:48.947,00:01:51.483,"""BEFORE YOU SAY ANYTHING,
LET ME SHOW YOU SOME MOLLIE."""
00:01:51.483,00:01:53.451,"TYRA'S BEEN TELLING ME IN PANEL,"
00:01:53.451,00:01:54.920,"LIKE, ""JUST SHOW US
YOUR PERSONALITY."""
00:01:54.920,00:01:57.455,"THE JUDGES AREN'T GETTING
A SENSE OF WHO YOU ARE."
00:01:57.455,00:02:00.458,"MY PERSONALITY IS SO MUCH
A PART OF ME, AND, LIKE,"
00:02:00.458,00:02:01.459,NO ONE'S SEEING IT.
