Start Time,End Time,Text
00:00:07.245,00:00:09.680,"PREVIOUSLY ON
""AMERICA'S NEXT TOP MODEL""..."
00:00:09.680,00:00:11.316,"A MUD-FILLED OBSTACLE COURSE
WAS A WALK IN THE PARK"
00:00:11.316,00:00:12.517,FOR LISA --
00:00:12.517,00:00:14.352,"WAY TO GET STARTED, GIRL!"
00:00:14.352,00:00:16.555,"AND HER EXUBERANCE PAID OFF
AT THE GO-SEE THAT FOLLOWED."
00:00:16.555,00:00:17.856,"THE ONE THAT WE PICKED
WAS LISA --"
00:00:17.856,00:00:19.257,AH!
00:00:19.257,00:00:20.659,"AS THE WINNER
OF THE CHALLENGE"
00:00:20.659,00:00:22.894,"AND KIM TURNED UP
THE SEX APPEAL IN A '40s-ERA"
00:00:22.894,00:00:24.362,PINUP PHOTO SHOOT.
00:00:24.362,00:00:25.964,"THAT'S A NICE ONE.
THAT'S GOOD."
00:00:25.964,00:00:27.499,"WHILE KYLE CAME ACROSS
AS TOO CONVENTIONAL"
00:00:27.499,00:00:28.734,FOR A TOP MODEL.
00:00:28.734,00:00:31.369,YOUR IDEA OF MODELING IS --
00:00:31.369,00:00:32.671,AND SHE WAS SENT HOME.
00:00:32.671,00:00:33.705,"THANKS, KYLE."
00:00:35.841,00:00:37.476,SIX GIRLS REMAIN.
00:00:37.476,00:00:39.611,"WHO WILL BE
ELIMINATED TONIGHT?"
00:00:41.480,00:00:42.547,♪ I WANT TO BE ON TOP ♪
00:00:45.484,00:00:46.618,♪ I WANT TO BE ON TOP ♪
00:00:49.588,00:00:50.956,♪ YOU WANT TO BE ON TOP ♪
00:00:53.792,00:00:55.460,♪ I WANT TO BE ON TOP ♪
00:00:58.296,00:00:59.564,♪ YOU WANT TO BE ON TOP ♪
00:01:02.501,00:01:03.802,♪ YOU WANT TO BE ON TOP ♪
00:01:06.772,00:01:08.373,♪ YOU WANT TO BE ON TOP ♪
00:01:14.546,00:01:15.680,♪ YOU WANT TO BE ON TOP ♪
00:01:29.594,00:01:31.563,KYLE MAIL.
00:01:31.563,00:01:32.964,"IT SAYS ""KYLE MAIL."""
00:01:35.901,00:01:37.235,OH.
00:01:37.235,00:01:38.370,"I DON'T KNOW
IF I CAN READ THIS."
00:01:38.370,00:01:40.405,"I'M GONNA CRY,
BUT I'LL READ IT ANYWAY."
00:01:40.405,00:01:43.475,"LAST ELIMINATION
WHEN IT WAS DOWN TO KYLE"
00:01:43.475,00:01:45.443,"AND BRE, KYLE WAS ELIMINATED."
00:01:45.443,00:01:47.712,"THANKS, KYLE."
00:01:47.712,00:01:49.681,"""ALL MY GIRLS,
I LOVE YOU GUYS SO MUCH."
00:01:49.681,00:01:51.583,"I'M REALLY SAD TO LEAVE,
BECAUSE I KNOW THAT A WHOLE"
00:01:51.583,00:01:52.818,PIECE OF ME WILL BE MISSING.
00:01:52.818,00:01:53.718,"I WISH ALL OF YOU
THE BEST OF LUCK."""
00:01:57.355,00:01:58.957,I MISS KYLE SO MUCH.
00:02:01.226,00:02:02.494,I KNOW SHE'LL BE OKAY.
00:02:02.494,00:02:03.895,BUT I JUST -- I DON'T KNOW
00:02:03.895,00:02:05.797,"HOW I'M GONNA BE OKAY
WITHOUT HER HERE."
00:02:10.902,00:02:13.405,"THE HOUSE IS SO LONELY
FOR ME WITHOUT HER."
00:02:15.273,00:02:16.474,"I DON'T THINK I'M GONNA DO WELL
WITHOUT HER AT ALL."
00:02:17.542,00:02:18.743,"WELL, JUST PRAY FOR ME."
00:02:18.743,00:02:21.279,"OKAY, I'LL PRAY EXTRA HARD."
00:02:21.279,00:02:23.815,"LAST WEEK IN ELIMINATION
I WAS IN THE BOTTOM TWO."
00:02:23.815,00:02:25.584,"WILL BRE AND KYLE
PLEASE STEP FORWARD?"
00:02:25.584,00:02:28.587,"WITHIN THE NEXT FIVE WEEKS,
I SWEAR I'M LIVING EVERY DAY"
00:02:28.587,00:02:30.655,LIKE IT'S MY LAST DAY HERE.
00:02:30.655,00:02:32.557,"ALL YOU HAVE TO DO
IS JUST BE POSITIVE"
00:02:32.557,00:02:33.892,AND JUST DO YOUR BEST.
00:02:33.892,00:02:36.361,"YOU CAN'T
DO NO MORE, NO LESS."
00:02:36.361,00:02:38.964,"SO WHAT AM I GONNA DO --
QUIT OR AM I GONNA TAKE IN"
00:02:38.964,00:02:42.801,"EVERY MOMENT
AND USE IT TO MY ADVANTAGE?"
00:02:44.269,00:02:46.438,"EVERYONE'S GONNA TRY
TO ERASE MY PICTURES."
00:02:46.438,00:02:47.873,PEOPLE ERASE PICTURES OF ME.
00:02:47.873,00:02:48.907,AND THAT'S NOT COOL.
00:02:48.907,00:02:50.508,SO I'M PRINTING THEM OUT.
00:02:50.508,00:02:52.477,"I THINK, SLOWLY BUT SURELY,
I THINK I'M BECOMING MORE"
00:02:52.477,00:02:54.279,"OF A THREAT
TO THE OTHER GIRLS."
00:02:54.279,00:02:57.282,"AND THE GROUP HAS GROWN
SO LITTLE, THAT I THINK"
00:02:57.282,00:02:58.850,"PEOPLE ARE JUST GETTING MORE
AND MORE INSECURE"
00:02:58.850,00:03:00.285,WITH THEMSELVES.
00:03:00.285,00:03:01.686,TYRA MAIL.
00:03:04.222,00:03:06.258,"HAVE YOU EVER THOUGHT WHAT IT
WOULD BE LIKE TO BE A DIVA?"
00:03:06.258,00:03:07.893,BE READY AT 11:00 A.M..
00:03:07.893,00:03:09.494,EVA AND DIVA.
00:03:09.494,00:03:11.663,EVA AND DIVA.
00:03:11.663,00:03:12.597,"OH, DAMN."
00:03:13.665,00:03:14.666,EVA.
00:03:14.666,00:03:16.401,OH!
00:03:16.401,00:03:17.969,THIS IS SO UNREAL.
00:03:17.969,00:03:19.271,"THE SECOND I WAS LIKE,
""OH, MY GOODNESS,"
00:03:19.271,00:03:20.438,"WE'RE MEETING EVA."""
00:03:20.438,00:03:22.540,EVERYONE WENT CRAZY.
00:03:22.540,00:03:23.975,"I GOT TO
LOOK GOOD TOMORROW!"
00:03:23.975,00:03:25.744,I GOT TO DO MY HAIR!
00:03:25.744,00:03:27.746,I'M GONNA LOOK GOOD TOMORROW!
00:03:27.746,00:03:30.649,"SO I'M LIKE,
""I'M SO READY TO SEE HER NOW."""
00:03:39.257,00:03:41.893,"WE ARRIVED AT THIS STUDIO
CALLED POODLE PARLOR."
00:03:45.463,00:03:47.632,"WE WALK STRAIGHT INTO,
I GUESS, A PHOTO SHOOT"
00:03:47.632,00:03:48.767,WHERE EVA'S SHOOTING.
00:03:48.767,00:03:49.868,A LITTLE SMIRK.
00:03:49.868,00:03:51.603,A LITTLE BIT HAPPY.
00:03:51.603,00:03:56.308,"I HAVE ADMIRED EVA
SINCE THE SEASON THAT SHE'S WON."
00:03:56.308,00:03:57.909,"HI, GUYS."
00:03:57.909,00:04:01.446,"THIS IS SAMARA AND I'M MARIE
FROM ""ELLE GIRL"" MAGAZINE."
00:04:01.446,00:04:03.748,"WE'RE DOING A FASHION SHOOT
RIGHT NOW WITH EVA."
00:04:03.748,00:04:06.952,"IT'S KIND OF BOHEMIAN CHIC
WITH SOME DKNY JEANS PIECES."
00:04:06.952,00:04:08.386,"BRING YOUR CHIN UP
JUST A LITTLE BIT."
00:04:08.386,00:04:09.955,JUST LIKE THAT.
00:04:09.955,00:04:11.589,"OH MY GOD,
SHE'S SO CUTE."
00:04:11.589,00:04:13.458,YOU JUST WANT TO KISS HER.
00:04:15.927,00:04:17.929,DITTO.
00:04:17.929,00:04:19.664,DELIVER US FROM EVA.
00:04:22.233,00:04:23.802,EVA IS THE MOST SUCCESSFUL
00:04:23.802,00:04:25.403,"WINNER
OF ""AMERICA'S NEXT TOP MODEL,"""
00:04:25.403,00:04:27.572,SO WE ALL WANT TO WATCH HER.
00:04:27.572,00:04:28.540,"HELLO, PRETTY LADIES."
00:04:28.540,00:04:30.308,HI.
00:04:30.308,00:04:33.645,"OH, WOW, I WAS STANDING
RIGHT THERE ONE DAY."
00:04:33.645,00:04:35.814,I KNOW WHAT YOU'RE FEELING.
00:04:35.814,00:04:37.916,"YOU'RE HERE AT WORK WITH ME
TODAY AND YOU GET TO SEE"
00:04:37.916,00:04:41.653,"WHAT THE LIFE OF A WINNER
OF ""TOP MODEL"" REALLY DOES."
00:04:41.653,00:04:44.422,"WHEN YOU WORK, YOU'LL HAVE
A NEW ENTOURAGE ALL THE TIME."
00:04:44.422,00:04:45.824,"SO LEARNING HOW TO GET ALONG
WITH PEOPLE IS SOMETHING"
00:04:45.824,00:04:47.826,"VERY, VERY IMPORTANT."
00:04:47.826,00:04:50.261,"THIS IS MY ENTOURAGE HERE,
AND THEY ARE WITH ME"
00:04:50.261,00:04:51.363,ALL THE TIME.
00:04:51.363,00:04:52.764,THIS IS MY COUSIN.
00:04:52.764,00:04:54.899,"HE'S BEEN DOING HAIR AND MAKEUP
FOR OVER TEN YEARS NOW."
00:04:54.899,00:04:56.434,THIS IS JONATHAN.
00:04:56.434,00:04:57.502,"HE'S DOING
MY HAIR TODAY."
00:04:57.502,00:04:59.237,IT'S THIS FABULOUS WIG.
00:04:59.237,00:05:01.740,AND PHOTOGRAPHER KAREEM.
00:05:01.740,00:05:03.708,"YOU GUYS MIGHT WANT TO GET
A REALLY GOOD MANAGER, TOO,"
00:05:03.708,00:05:05.977,"YOU HAVE TO LEARN
THAT YOU ARE A COMMODITY NOW"
00:05:05.977,00:05:07.479,YOU ARE A BRAND.
00:05:07.479,00:05:09.514,"YOU NEED TO FIND OUT
WHO THE BEST MANAGERS ARE."
00:05:09.514,00:05:11.883,"TO ME, IT, LIKE, DRIVES ME
A LITTLE BIT TO, LIKE,"
00:05:11.883,00:05:13.885,"THINK ABOUT, YOU KNOW,
THIS COULD BE ME"
00:05:13.885,00:05:15.620,"AND, LIKE, THIS COULD BE
WHAT I COULD BE DOING."
00:05:15.620,00:05:18.390,BECAUSE EVA'S AN INSPIRATION.
00:05:18.390,00:05:19.624,"I JUST WANTED TO KNOW WHAT'S
THE COOLEST THING YOU'VE DONE"
00:05:19.624,00:05:20.759,"SINCE ""TOP MODEL""?"
00:05:20.759,00:05:23.294,TRAVELING IS AMAZING.
00:05:23.294,00:05:24.662,AND THE PEOPLE YOU MEET.
00:05:24.662,00:05:26.898,"NOTHING BUT A RIDE, I CAN SAY."
00:05:26.898,00:05:32.337,"TO MY TWO SISTERS IN THE CORNER,
I SMELL YOU GUYS HAVE QUESTIONS."
00:05:33.938,00:05:35.507,"IT IS A LOT HARDER
THAN IT LOOKS."
00:05:35.507,00:05:36.474,IT DEFINITELY IS.
00:05:36.474,00:05:38.209,YOU GO INTO JUDGING.
00:05:38.209,00:05:40.779,"LIKE I TOLD TYRA, I'M LIKE,
""I GOT 20 YEARS OF ME,"
00:05:40.779,00:05:42.947,"I COME IN HERE
AND YOU STRIP ME DOWN."""
00:05:42.947,00:05:44.649,I DEFINITELY GET IT.
00:05:44.649,00:05:47.419,"THE WORLD STANDARDS OF BEAUTY
ARE WHAT THEY ARE LOOKING AT."
00:05:47.419,00:05:49.187,"BUT IN THIS COMPETITION,
YOU HAVE TO MAKE"
00:05:49.187,00:05:50.622,YOUR OWN STANDARD.
00:05:50.622,00:05:52.524,"USE YOUR WINDOW OF OPPORTUNITY
AND PARLAY THAT INTO WHAT"
00:05:52.524,00:05:53.792,YOU WANT TO DO.
00:05:53.792,00:05:55.693,"YOU'RE IN CONTROL
OF YOUR DESTINY!"
00:05:55.693,00:05:57.695,THAT'S ENOUGH OF MY SERMON.
00:05:57.695,00:05:58.663,THANK YOU FOR STOPPING BY.
00:05:58.663,00:06:00.231,I'LL SEE YOU LATER.
00:06:00.231,00:06:01.566,"IT'S COOL, GUYS!"
00:06:01.566,00:06:03.902,"THERE'S WEEKS THAT GO BY
WHERE I'M LIKE, ""YOU KNOW WHAT?"
00:06:03.902,00:06:05.703,"I'M SICK OF ALL OF THE DRAMA
WITH THE GIRLS."""
00:06:05.703,00:06:09.307,"BUT TALKING TO EVA,
SHE MADE -- REALLY, REALLY MADE"
00:06:09.307,00:06:10.909,"IT SEEM WORTH WHILE
TO WIN THIS COMPETITION."
00:06:14.846,00:06:16.781,"I WANTED TO SAY,
WHERE DID LISA GO?"
00:06:16.781,00:06:17.949,PUTTING ON A SHOW.
00:06:17.949,00:06:19.784,WHAT SHE DOES BEST.
00:06:19.784,00:06:21.386,"HOW LONG HAVE YOU GUYS
BEEN HERE TODAY?"
00:06:21.386,00:06:22.787,"SINCE 8:00,
TWO MORE SHOTS TO GO."
00:06:22.787,00:06:24.823,"OH, NICE."
00:06:24.823,00:06:26.257,"YOU GOT TO HUSTLE
IN THIS BUSINESS"
00:06:26.257,00:06:27.358,YOU GOTTA WORK FAST.
00:06:27.358,00:06:28.426,YOU GOTTA NETWORK.
00:06:28.426,00:06:30.328,♪♪♪
00:06:31.963,00:06:34.799,"I WOULD LOVE TO BE
LIKE ALL THE OTHER GIRLS"
00:06:34.799,00:06:36.701,"AND JUST SIT AROUND
AND BE BORING."
00:06:36.701,00:06:38.369,"BUT THE TRUTH IS,
TIME'S A-WASTING."
00:06:40.271,00:06:42.607,"THIS WHOLE FANTASY
IS GONNA END PRETTY SOON."
00:06:42.607,00:06:44.509,"I THINK WE HAVE
A GOOD GROUP LEFT."
00:06:44.509,00:06:47.445,"I LIKE OUR GROUP, YEAH."
00:06:47.445,00:06:49.614,"ME, TOO."
00:06:49.614,00:06:50.682,"NO, WE DON'T LIKE YOU, LISA."
00:06:52.450,00:06:53.852,"YOU KNOW, I THINK THAT A LOT
OF GIRLS ARE HATING ME"
00:06:53.852,00:06:55.253,AT THIS POINT.
00:06:55.253,00:06:56.888,"I MEAN, I THINK
THAT I'M GONNA BE FRIENDLESS."
00:06:58.923,00:07:01.392,HELLO?
00:07:01.392,00:07:02.727,HELLO.
00:07:05.463,00:07:08.766,"SO WE GET HOME,
AND THE AIR IN THE HOUSE"
00:07:08.766,00:07:10.835,IS JUST A LITTLE TOO INTENSE.
00:07:10.835,00:07:14.372,"AND SO I STARTED DRESSING UP
WITH THESE CRAZY COSTUMES."
00:07:15.473,00:07:16.708,"I THOUGHT THAT EVERYONE
WAS GONNA LOOSEN UP."
00:07:24.282,00:07:26.451,"TO BE HONEST, WE'RE ALL
A LITTLE SCARED OF LISA."
00:07:26.451,00:07:28.253,"WHY DON'T YOU WANT
TO TALK TO ME?"
00:07:28.253,00:07:30.255,"YOU'RE CRAZY, DUDE."
00:07:30.255,00:07:33.224,"EVERYBODY BE LOOKING AT ME
LIKE I'M CRAZY."
