Start Time,End Time,Text
00:00:07.345,00:00:09.347,"PREVIOUSLY ON
""AMERICA'S NEXT TOP MODEL""..."
00:00:09.347,00:00:11.950,"YOU ARE BASICALLY PRESENTING
YOURSELF LIKE A MORON."
00:00:11.950,00:00:14.886,"FED UP WITH LISA'S
CRITICISM, CORYN FOUGHT BACK."
00:00:14.886,00:00:17.789,"WHAT ARE YOU DOING,
ALCOHOLIC BITCH?"
00:00:17.789,00:00:19.725,"AND THE DRAMA CONTINUED
AT A COMMERCIAL SHOOT"
00:00:19.725,00:00:22.526,"WHEN THE MODELS
HAD TO REVEAL A SECRET."
00:00:22.526,00:00:24.429,WHAT'S MY SECRET?
00:00:24.429,00:00:25.430,I'M AFRAID OF THE DARK.
00:00:25.430,00:00:26.932,AND I SLEEP WITH A NIGHT LIGHT.
00:00:26.932,00:00:29.634,"NIK THOUGHT
THAT JAYLA STOLE HER SECRET."
00:00:29.634,00:00:30.736,WHAT'S MY SECRET?
00:00:30.736,00:00:31.903,I SLEEP WITH A NIGHT LIGHT.
00:00:31.903,00:00:33.739,"WHICH THREW NIK
OFF HER GAME."
00:00:33.739,00:00:38.210,"WHEN YOU'RE CONFIDENT
AND STRONG, YOU MIGHT..."
00:00:38.210,00:00:39.444,"ALL RIGHT, THAT'S IT."
00:00:39.444,00:00:40.612,AND SPARKED A FEUD.
00:00:40.612,00:00:41.680,IT'S OKAY.
00:00:41.680,00:00:42.714,'CAUSE KARMA'S A BITCH.
00:00:42.714,00:00:43.815,WHAT A STUPID LITTLE PERSON.
00:00:43.815,00:00:44.816,SHE IS.
00:00:44.816,00:00:46.718,I AM THIS CLOSE TO HATING HER.
00:00:46.718,00:00:49.721,"BUT IN THE END,
IT WAS CORYN WHO WAS SENT HOME"
00:00:49.721,00:00:52.657,"WHEN SHE COULDN'T SHAKE
HER AIR OF GLOOMINESS."
00:00:52.657,00:00:54.359,SEVEN GIRLS REMAIN.
00:00:54.359,00:00:57.395,WHO WILL BE ELIMINATED TONIGHT?
00:00:57.395,00:01:01.633,♪♪♪
00:01:42.407,00:01:43.408,"BRE, DO ME A FAVOR."
00:01:43.408,00:01:46.378,GRAB MY FOOT AND PULL.
00:01:46.378,00:01:50.749,"OKAY, AND NOW DO ME A FAVOR,
PUSH MY LEG TOWARDS ME."
00:01:50.749,00:01:53.618,"LAST WEEK WE HAD TO FILM
A COMMERCIAL FOR A SECRET"
00:01:53.618,00:01:56.188,"AND TALK ABOUT
ABOUT OUR PERSONAL SECRETS"
00:01:56.188,00:01:57.889,AND JAYLA USED MY SECRET.
00:01:57.889,00:01:59.724,WHAT'S MY SECRET?
00:01:59.724,00:02:02.894,"I AM AFRAID OF THE DARK
AND I SLEEP WITH A NIGHT LIGHT."
00:02:02.894,00:02:06.331,"I'M DEFINITELY UPSET
THAT JAYLA IS USING MY SECRET."
00:02:06.331,00:02:08.500,"WHEN YOU FEEL CONFIDENT
AND STRONG,"
00:02:08.500,00:02:10.936,"YOU MIGHT REVEAL
SOMETHING ABOUT YOURSELF"
00:02:10.936,00:02:12.237,THAT ORDINARILY YOU WOULD NOT.
00:02:12.237,00:02:13.672,WHAT'S MY SECRET?
00:02:13.672,00:02:15.606,I SLEEP WITH A NIGHT LIGHT.
00:02:15.606,00:02:17.509,"AND IT WAS VERY CLEAR
THAT I WAS THE ONE"
00:02:17.509,00:02:19.244,WHO SLEEPS WITH A NIGHT LIGHT.
00:02:19.244,00:02:21.847,"SO IT KIND OF SEEMS
LIKE BACKSTABBING."
00:02:21.847,00:02:22.948,"IT CRACKED, IT CRACKED."
00:02:22.948,00:02:24.416,"OKAY, DO THE OTHER ONE."
00:02:24.416,00:02:26.818,"SHE'S ANGRY WITH ME
AND TREATING ME POORLY."
00:02:26.818,00:02:28.787,"THAT SHOWS ME RIGHT THERE,
THAT SHE'S NOT A MATURE ENOUGH"
00:02:28.787,00:02:30.956,PERSON TO HANDLE THE SITUATION.
00:02:30.956,00:02:32.691,AND SHE IS NOT GONNA LAST LONG.
00:02:36.728,00:02:38.263,HELLO.
00:02:38.263,00:02:39.397,WE'RE DOING A PHOTO SHOOT.
00:02:39.397,00:02:40.599,YES.
