Start Time,End Time,Text
00:00:01.234,00:00:02.435,">> HEY, YOU! COME HERE!"
00:00:02.435,00:00:03.969,"NOT
THATCLOSE."
00:00:03.969,00:00:04.671,THAT'S BETTER.
00:00:04.671,00:00:05.906,SO YOU THINK YOU'RE ABOUT TO SEE
00:00:05.906,00:00:06.773,A TYPICAL EPISODE
00:00:06.773,00:00:07.874,"OF ""TOP MODEL,"" DON'T YOU?"
00:00:07.874,00:00:08.775,"YOU KNOW, ME AND J's"
00:00:08.775,00:00:09.776,"SITTING BEHIND THAT DESK,"
00:00:09.776,00:00:10.844,AND ALL THE GIRLS WALK IN
00:00:10.844,00:00:11.678,AND TRY TO IMPRESS US.
00:00:11.678,00:00:12.746,WE ALL KNOW THATGIRL...
00:00:12.746,00:00:13.813,"(squeals) I'M 19 YEARS OLD,"
00:00:13.813,00:00:14.948,AND MY FAVORITE DESIGNER
00:00:14.948,00:00:16.181,IS HELLO KITTY.
00:00:16.181,00:00:17.450,"I WOULD DO ANYTHING, ANYTHING,"
00:00:17.450,00:00:18.184,ANYTHING TO BE
00:00:18.184,00:00:19.419,AMERICA'S NEXT TOP MODEL...
00:00:19.419,00:00:20.654,EXCEPT CUT MY HAIR.
00:00:20.654,00:00:21.221,WHOO!
00:00:21.221,00:00:24.157,"I CAN SMIZE, LIKE, WITH MY EYES."
00:00:24.157,00:00:25.926,I'M DOING IT.
00:00:25.926,00:00:27.060,AND THIS ONE...
00:00:27.060,00:00:27.827,I WANT THIS.
00:00:27.827,00:00:30.163,MY NAME IS ANGORA NYLANDRA
00:00:30.163,00:00:31.765,TAFATIA MICHAELS.
00:00:31.765,00:00:33.266,I'M NOT HERE TO MAKE FRIENDS.
00:00:33.266,00:00:33.967,WHAT DO I HAVE
00:00:33.967,00:00:36.236,THAT THE OTHER GIRLS DON'T HAVE?
00:00:36.236,00:00:36.937,HELLO?
00:00:36.937,00:00:37.971,AND LET'S NOT FORGET...
00:00:37.971,00:00:39.339,(whispers) THAT ONE...
00:00:39.339,00:00:40.473,"LOOK, LET ME START OFF BY SAYING"
00:00:40.473,00:00:41.541,I DON'T WANT TO BE HERE.
00:00:41.541,00:00:42.709,I AMMY ART.
00:00:42.709,00:00:44.477,(growling)
00:00:44.477,00:00:45.111,WHAT?
00:00:45.111,00:00:46.346,I DON'T KNOW THE FIRST THING
00:00:46.346,00:00:47.047,ABOUT POSING.
00:00:47.047,00:00:48.315,BUT I DON'T KNOW WHAT I'M DOING.
00:00:48.315,00:00:49.182,"I HAVE NO IDEA,"
00:00:49.182,00:00:50.283,I'M NOT A COOKIE CUTTER.
00:00:50.283,00:00:51.284,"I CUT THE COOKIES,"
00:00:51.284,00:00:53.119,AND I'LL CUT YOU.
00:00:53.119,00:00:54.054,♪♪♪♪♪
00:00:54.054,00:00:54.888,>> FORGET THAT.
00:00:54.888,00:00:56.056,I'M THROWING CASTING WEEK
00:00:56.056,00:00:56.856,OUT THE WINDOW.
00:00:56.856,00:00:58.458,"(whoosh, glass shatters)"
00:00:58.458,00:01:00.327,>> THE 14 GIRLS OF CYCLE 16
00:01:00.327,00:01:01.061,ARE MOVING
00:01:01.061,00:01:02.162,"INTO THE ""TOP MODEL"" HOUSE"
00:01:02.162,00:01:03.897,IN THE NEXT TEN MINUTES.
00:01:03.897,00:01:04.897,>> (cheering)
00:01:04.897,00:01:06.399,">> AND BY THE END OF TONIGHT,"
00:01:06.399,00:01:07.334,THEY'RE GONNA BE FACING
00:01:07.334,00:01:09.135,"ME, NIGEL, AND ANDRÉ"
00:01:09.135,00:01:10.470,"IN THE JUDGING ROOM,"
00:01:10.470,00:01:11.438,AND ONE OF THEM
00:01:11.438,00:01:13.006,WILL BE SENT HOME.
00:01:13.006,00:01:13.874,SO WHO STAYS
00:01:13.874,00:01:15.609,IN THIS COMPETITION?
00:01:15.609,00:01:16.443,"BUT FIRST,"
00:01:16.443,00:01:17.477,I'M GONNA TAKE A CUE
00:01:17.477,00:01:18.245,FROM TWITTER KING
00:01:18.245,00:01:19.980,AND ULTIMATE PRANKSTER HIMSELF--
00:01:19.980,00:01:21.147,ASHTON KUTCHER.
00:01:21.147,00:01:24.084,♪♪♪♪♪
00:01:24.084,00:01:24.985,">> IN A FEW MINUTES,"
00:01:24.985,00:01:26.019,WE'RE GONNA DROP THE BOMB
00:01:26.019,00:01:28.054,ON 14 OF THESE GIRLS.
00:01:28.054,00:01:28.855,THEY'RE GONNA THINK
00:01:28.855,00:01:29.990,"THEY'RE OUT OF THE COMPETITION,"
00:01:29.990,00:01:31.491,"BUT REALLY, THEY'RE IN."
00:01:31.491,00:01:33.326,>> I'M KINDA IN SHOCK RIGHT NOW.
00:01:33.326,00:01:34.461,>> SO WHY ARE WE DOING THIS?
00:01:34.461,00:01:35.562,"WELL, WE FELT IT WAS TIME"
