Start Time,End Time,Text
00:00:01.367,00:00:03.270,">> LAST TIME ON ""TOP MODEL""..."
00:00:03.270,00:00:04.070,>> MOROCCO!
00:00:04.070,00:00:04.938,>> WELCOME TO MARRAKECH.
00:00:04.938,00:00:06.406,">> (high-pitched voice) NO, NO,"
00:00:06.406,00:00:07.140,NO!
00:00:07.140,00:00:08.275,IT'S SO NOT AMERICA.
00:00:08.275,00:00:09.142,>> (growls)
00:00:09.142,00:00:10.010,>> MODEL THROUGH IT.
00:00:10.010,00:00:11.211,IT JUST LOOKS SO CONTRIVED.
00:00:11.211,00:00:12.112,IT'S KILLING ME.
00:00:12.112,00:00:13.246,>> TURN YOUR SHOULDER
00:00:13.246,00:00:14.114,AWAY FROM ME.
00:00:14.114,00:00:17.484,THAT'S TOO MUCH BACK.
00:00:17.484,00:00:18.218,THAT LOOKS LIKE
00:00:18.218,00:00:21.154,YOU'RE FALLING OFF THE CAMEL.
00:00:21.154,00:00:21.955,NO.
00:00:21.955,00:00:22.889,>> SO WHO STAYS
00:00:22.889,00:00:25.292,IN THIS COMPETITION?
00:00:25.292,00:00:26.793,ALEXANDRIA.
00:00:26.793,00:00:29.529,KASIA WAS ELIMINATED.
00:00:29.529,00:00:30.864,FOUR GIRLS REMAIN--
00:00:30.864,00:00:32.332,"HANNAH, ALEXANDRIA,"
00:00:32.332,00:00:33.733,"MOLLY, AND BRITTANI--"
00:00:33.733,00:00:34.601,ALL FIGHTING TO LAND ON
00:00:34.601,00:00:36.469,"THE PAGES OF ITALIAN ""VOGUE."""
00:00:36.469,00:00:39.673,WHO WILL BE ELIMINATED TONIGHT?
00:00:39.673,00:00:42.776,♪♪♪♪♪
00:00:42.776,00:00:43.543,>> WANNA BE ON TOP?
00:00:43.543,00:00:44.911,"♪ ALL, ALL, ALL, ALL, ALL ♪"
00:00:44.911,00:00:45.779,♪ ON TOP ♪
00:00:45.779,00:00:46.913,♪ ALL THE LADIES ♪
00:00:46.913,00:00:47.614,>> WANNA BE ON TOP?
00:00:47.614,00:00:49.749,">> ♪ ALL, ALL, ALL, ALL, ALL ♪"
00:00:49.749,00:00:51.051,♪ ALL THE LADIES ♪
00:00:51.051,00:00:52.085,>> YOU WANNA BE ON TOP?
00:00:52.085,00:00:53.587,♪ IT'S TIME TO MAKE IT HOT ♪
00:00:53.587,00:00:54.621,♪ GET IT UP ♪
00:00:54.621,00:00:55.455,♪ YOU KNOW ♪
00:00:55.455,00:00:56.289,♪ THAT WE DON'T STOP ♪
00:00:56.289,00:00:57.924,"♪ NA, AND WHEN YOU GET IT HOT ♪"
00:00:57.924,00:01:00.193,"♪ NA, YOU GOTTA BE ON TOP ♪"
