Start Time,End Time,Text
00:00:01.401,00:00:05.639,♪♪
00:00:05.639,00:00:09.176,"Tyra: PEOPLE THINK BEAUTY
IS SOMETHING YOU'RE BORN WITH,"
00:00:09.176,00:00:11.745,NOT SOMETHING YOU CREATE.
00:00:11.745,00:00:12.980,HOW NAIVE.
00:00:12.980,00:00:14.715,♪♪
00:00:42.576,00:00:45.612,"FIND OUT HOW THIS GROUP OF TEN
GOT DOWN TO THE FINAL THREE"
00:00:45.612,00:00:48.081,"WITH MOMENTS
YOU'VE NEVER SEEN BEFORE."
00:00:48.081,00:00:51.051,♪♪
00:00:51.051,00:00:54.221,"YOU ACTUALLY THINK
THAT EVEN IF I WAS A LESBIAN,"
00:00:54.221,00:00:56.723,"I'D BE REMOTELY
ATTRACTED TO YOU?"
00:00:56.723,00:00:59.626,"YOU LOOK LIKE YOU'RE ABOUT
TO GO LIKE THIS."
00:00:59.626,00:01:01.395,"WE BLACK, WE WOMEN?"
00:01:01.395,00:01:03.096,"I'M A LESBIAN,
SHE'S VOLUPTUOUS."
00:01:03.096,00:01:04.598,(BOTH SHOUTING)
00:01:04.598,00:01:07.234,"- DROP IT LIKE IT'S HOT, BABY?
- MISTER JAY!"
00:01:07.234,00:01:08.435,"Tyra: AND STAY TUNED
FOR THE SECOND HOUR,"
00:01:08.435,00:01:13.273,"TO FIND OUT WHO WILL BE
AMERICA'S NEXT TOP MODEL."
00:01:13.273,00:01:14.474,♪ OH! ♪
00:01:15.742,00:01:17.144,♪ OH! ♪
00:01:18.278,00:01:19.012,♪ OH! ♪
00:01:20.480,00:01:22.049,♪ WANNA BE ON TOP? ♪
00:01:22.049,00:01:23.984,♪ NA-NA-NA-NA-NA ♪
00:01:25.018,00:01:26.553,♪ WANNA BE ON TOP? ♪
00:01:26.553,00:01:29.289,♪ NA-NA-NA-NA-NA ♪
00:01:29.289,00:01:30.691,♪ WANNA BE ON TOP? ♪
00:01:30.691,00:01:33.293,♪ NA-NA-NA-NA-NA ♪
00:01:33.293,00:01:37.497,"♪ NA-NA-NA-NA-NA,
NA-NA-NA-NA-NA ♪"
00:01:37.497,00:01:38.532,♪ WANNA BE ON TOP? ♪
00:01:46.573,00:01:48.442,"Tyra:
IT ALL BEGAN A FEW MONTHS AGO,"
00:01:48.442,00:01:51.144,"WHEN WE STARTED A PROCESS
THAT WOULD CHANGE LIVES."
00:01:51.144,00:01:54.047,"I WAS LOOKING
FOR AMERICA'S NEXT TOP MODEL."
00:01:54.047,00:01:55.515,"SO I LAUNCHED
A NATIONWIDE SEARCH"
00:01:55.515,00:01:57.551,"AND PEOPLE SENT TAPES IN
FROM ALL OVER THE COUNTRY."
00:02:02.189,00:02:05.325,"RIGHT AWAY, I COULD SEE GIRLS
WITH POTENTIAL."
00:02:05.325,00:02:08.161,"I WANT TO SHAKE THE DUST
OFF THIS SMALL TOWN."
00:02:08.161,00:02:10.430,'CAUSE I AM THE TRUE DIVA.
00:02:10.430,00:02:14.735,"I COME HERE AND MORBIDLY
WRITE MY HORRIBLE POEMS."
00:02:14.735,00:02:17.504,"WELL, EVERYBODY IS
SO SKINNY AND THIN."
00:02:17.504,00:02:20.107,I'VE GOT A LITTLE CURVES.
00:02:20.107,00:02:21.975,"AND WHY I WANT
TO BE A SUPERMODEL,"
00:02:21.975,00:02:25.445,"IS BECAUSE I'VE ALWAYS WANTED
THE GLAMOROUS LIFE."
00:02:25.445,00:02:29.049,"WITH MY EXOTIC LOOK,
GIRL-NEXT-DOOR LOOK..."
00:02:29.049,00:02:31.752,"MY NAME IS GISELLE SIMPSON
AND THIS IS MY MOM."
00:02:31.752,00:02:33.487,"I DON'T CARE IF IT
WAS MISS SOYBEAN,"
00:02:33.487,00:02:36.156,"MISS BLUE GRASS
OR WHATEVER, MISS CHITLIN,"
00:02:36.156,00:02:38.125,"I WAS GOING TO ENTER IT, OKAY?"
