Start Time,End Time,Text
00:00:00.968,00:00:04.137,"Tyra: PREVIOUSLY ON
""AMERICA'S NEXT TOP MODEL""..."
00:00:04.137,00:00:06.707,"THE GIRLS WERE OVERWHELMED
WHEN THEY WERE FLOWN TO PARIS."
00:00:06.707,00:00:09.009,"Adrianne: THIS IS
SO BEAUTIFUL."
00:00:09.009,00:00:10.744,"Tyra: SHANNON'S FANTASY
BECAME A REALITY..."
00:00:10.744,00:00:13.046,"Shannon: OH, MY WORD!"
00:00:13.046,00:00:15.148,"Tyra: WHEN SHE MET
THE MAN OF HER DREAMS."
00:00:15.148,00:00:18.252,"THE RIFT WIDENED BETWEEN ROBIN
AND SOME OF THE GIRLS."
00:00:18.252,00:00:19.186,"Adrianne: HOW DO YOU SAY,
""ADRIANNE HAS"
00:00:19.186,00:00:20.487,"ENORMOUS CHA-CHAS""?"
00:00:20.487,00:00:21.388,"Robin: I DON'T SPEAK
LIKE THAT."
00:00:21.388,00:00:22.189,I DON'T ACT LIKE THAT.
00:00:22.189,00:00:24.091,I DON'T WANNA HEAR THAT.
00:00:24.091,00:00:27.127,"Tyra: AND EVERYONE WAS SAD
WHEN KESSE WAS ASKED TO LEAVE."
00:00:27.127,00:00:30.731,"Robin: KESSE AND MYSELF,
YOU KNOW, USED TO READ--"
00:00:30.731,00:00:33.066,USED TO READ THE BIBLE TOGETHER.
00:00:33.066,00:00:36.637,♪♪♪
00:01:15.742,00:01:17.244,Adrianne: OH.
00:01:17.244,00:01:20.347,"Elyse: COME ON, ADRIANNE."
00:01:20.347,00:01:22.482,Man: (speaking indistinctly)
00:01:50.611,00:01:53.981,"Robin: WHEN MISS KESSE LEFT,
IT WAS HURTFUL TO SEE HER GO."
00:01:56.116,00:01:57.584,I PHYSICALLY COULDN'T STAND UP.
00:01:57.584,00:01:59.119,"I REMEMBER LEANING ON THE WALLS
AND I REMEMBER"
00:01:59.119,00:02:00.287,GOING TO SIT DOWN.
00:02:00.287,00:02:01.755,SHE REMINDED ME OF MY SISTER.
00:02:01.755,00:02:03.657,WE WERE SORORITY SISTERS.
00:02:03.657,00:02:06.093,"WE WERE BOTH FROM THE SOUTH,
ROOMMATES, CHRISTIANS."
00:02:06.093,00:02:08.061,"SHE WAS MY BEST FRIEND
IN THIS SITUATION."
00:02:09.997,00:02:11.732,"Shannon: I FELT LIKE
A LITTLE PIECE OF ME WENT AWAY"
00:02:11.732,00:02:13.367,"BECAUSE KESSE WAS PROBABLY
ONE OF THE GIRLS THAT"
00:02:13.367,00:02:16.169,"I'VE HUNG OUT WITH THE MOST
BESIDES ROBIN."
00:02:16.536,00:02:19.406,"Adrianne: I BELIEVE
IN A HIGHER POWER."
00:02:19.406,00:02:20.507,"I DON'T BELIEVE
THAT HIGHER POWER"
00:02:20.507,00:02:24.177,"ASKS YOU TO SACRIFICE
YOUR EVERY DAMN MOMENT."
00:02:24.177,00:02:25.612,I DO BELIEVE IN GOD.
00:02:25.612,00:02:28.215,I'M JUST NOT PSYCHOTIC ABOUT IT.
00:02:28.215,00:02:31.251,"I HATE HOW ROBIN ROLLS HER EYES
AT ME WHEN I'M, LIKE, PRAYING."
00:02:31.251,00:02:33.587,"I'LL BE SITTING THERE PRAYING
FOR MY GRANDMA OR SOMETHING,"
00:02:33.587,00:02:36.289,"AND SHE'LL LOOK OVER AT ME
AND ROLL HER EYES."
00:02:43.697,00:02:45.265,"Elyse: THINGS WOULD HAVE
DEFINITELY SUCKED"
00:02:45.265,00:02:49.102,"IF MY CLOSEST ALLY IN THE HOUSE
HAD BEEN ELIMINATED,"
00:02:49.102,00:02:51.638,"AND I'M REALLY, REALLY GLAD
THAT ADRIANNE STAYED ON."
00:02:51.638,00:02:52.739,Adrianne: BOO-YAH.
00:02:52.739,00:02:55.375,♪♪♪
00:02:59.179,00:03:00.614,"Tyra: I'M GONNA MAKE YOU
MORE EDGY, SHANNON."
00:03:00.614,00:03:02.215,Shannon: THANKS.
00:03:02.215,00:03:04.317,"Tyra: I'VE BEEN PHOTOGRAPHED
BY EVERY TOP PHOTOGRAPHER"
