Start Time,End Time,Text
00:00:07.945,00:00:08.647,>> PREVIOUSLY
00:00:08.647,00:00:10.115,"ON ""AMERICA'S NEXT TOP MODEL,"""
00:00:10.115,00:00:11.116,THE MAKEOVER DRAMA
00:00:11.116,00:00:12.384,WAS ONLY THE BEGINNING...
00:00:12.384,00:00:13.585,">> YOU HATE YOUR HAIR,"
00:00:13.585,00:00:14.619,AND--AND YOU'RE ACTUALLY
00:00:14.619,00:00:15.821,BEING INSULTING
00:00:15.821,00:00:18.690,IN FRONT OF A MASTER.
00:00:18.690,00:00:20.158,>> THEN A MAJOR CONFRONTATION
00:00:20.158,00:00:22.160,BETWEEN MELROSE AND MONIQUE...
00:00:22.160,00:00:23.528,>> NO RESPONSE.
00:00:23.528,00:00:24.563,I GOT NOTHING.
00:00:24.563,00:00:26.131,>> PUT ALL THE GIRLS ON EDGE.
00:00:26.131,00:00:27.132,>> YOU DON'T KNOW WHAT THE HELL
00:00:27.132,00:00:28.133,I'M ON THE PHONE
00:00:28.133,00:00:29.267,"TALKING ABOUT, OKAY?!"
00:00:29.267,00:00:30.268,I'M NOT HERE TO MAKE FRIENDS
00:00:30.268,00:00:31.269,WITH YOU GUYS.
00:00:31.269,00:00:32.370,I COULD CARE LESS.
00:00:32.370,00:00:33.405,>> THE PHOTO SHOOT WAS ABOUT
00:00:33.405,00:00:34.406,SHINING THROUGH
00:00:34.406,00:00:36.341,SOME OVER-THE-TOP HAIR.
00:00:36.341,00:00:37.142,BUT MEGAN
00:00:37.142,00:00:38.977,FADED INTO THE BACKGROUND.
00:00:38.977,00:00:40.278,>> THIS IS NOT A GREAT PICTURE.
00:00:40.278,00:00:41.279,"IN FACT, THIS IS PROBABLY"
00:00:41.279,00:00:42.280,THE WEAKEST SHOT WE'VE SEEN
00:00:42.280,00:00:43.281,OUT OF THE BUNCH.
00:00:43.281,00:00:45.150,>> AND SHE WAS SENT HOME.
00:00:45.150,00:00:46.651,11 GIRLS REMAIN.
00:00:46.651,00:00:50.155,WHO WILL BE ELIMINATED TONIGHT?
00:00:50.155,00:00:52.023,♪♪
00:00:52.023,00:00:53.625,>> YOU WANNA BE ON TOP?
00:01:32.397,00:01:37.202,♪♪
00:01:37.202,00:01:38.103,>> AAH!
00:01:38.103,00:01:39.104,>> THIS IS...
00:01:39.104,00:01:40.105,THE ULTIMATE
00:01:40.105,00:01:42.741,SLIDING CHAMPIONSHIP!
