Start Time,End Time,Text
00:00:07.108,00:00:08.676,>> (screaming)
00:00:08.676,00:00:09.677,>> THE 13 FINALISTS
00:00:09.677,00:00:10.678,"OF ""AMERICA'S NEXT TOP MODEL"""
00:00:10.678,00:00:11.679,HAVE BEEN THROUGH
00:00:11.679,00:00:12.780,A GRUELING COMPETITION.
00:00:12.780,00:00:14.516,"SOME REACHED GREAT HEIGHTS,"
00:00:14.516,00:00:16.217,AND OTHERS WERE ALL WASHED UP.
00:00:16.217,00:00:18.202,>> AAH! (laughs)
00:00:18.202,00:00:18.965,>> THREE GIRLS
00:00:18.965,00:00:19.966,"HAVE SURVIVED IT ALL,"
00:00:19.966,00:00:20.967,"AND TONIGHT,"
00:00:20.967,00:00:21.968,ONE OF THEM WILL BE NAMED
00:00:21.968,00:00:23.936,AMERICA'S NEXT TOP MODEL.
00:00:23.936,00:00:24.937,WILL IT BE NATASHA...
00:00:24.937,00:00:25.938,>> (in Russian) HI.
00:00:25.938,00:00:26.939,>> THE RUSSIAN BEAUTY AND MOM
00:00:26.939,00:00:27.940,WHO STARTED THE COMPETITION
00:00:27.940,00:00:28.941,KNOWING THE LEAST
00:00:28.941,00:00:29.942,ABOUT MODELING...
00:00:29.942,00:00:31.110,">> LIKE, SHOULD I BE INNOCENT"
00:00:31.110,00:00:32.545,OR MORE SEXY?
00:00:32.545,00:00:34.347,>> AND WAS ALMOST ELIMINATED?
00:00:34.347,00:00:35.348,NATASHA.
00:00:35.348,00:00:36.349,">> OH, MY GOD!"
00:00:36.349,00:00:37.350,>> NATASHA'S
00:00:37.350,00:00:38.784,OPTIMISTIC ATTITUDE...
00:00:38.784,00:00:40.219,>> I LOVE THIS PICTURE ANYWAYS
00:00:40.219,00:00:41.754,BECAUSE IT'S SO MUCH BETTER
00:00:41.754,00:00:42.822,COMPARED TO OTHER PICTURES
00:00:42.822,00:00:43.823,I HAD.
00:00:43.823,00:00:44.824,>> YOU'RE THE BEST SALESMAN
00:00:44.824,00:00:45.825,IN THE WORLD.
00:00:45.825,00:00:46.826,AND ABILITY TO LEARN
00:00:46.826,00:00:47.827,TURNED THINGS AROUND.
00:00:47.827,00:00:48.828,>> BUT THERE IS A REASON
00:00:48.828,00:00:49.829,THOSE RUSSIAN PEOPLE COMPETE
00:00:49.829,00:00:50.830,AND GET GOLD.
00:00:50.830,00:00:51.831,>> NATASHA
00:00:51.831,00:00:52.832,"HAS IMPROVED THE MOST,"
00:00:52.832,00:00:55.268,BUT IS IT ENOUGH TO WIN?
00:00:55.268,00:00:56.302,>> (singsongy) I'M BACK!
00:00:56.302,00:00:57.603,>> (laughs)
00:00:57.603,00:00:59.105,"OR WILL IT BE JASLENE,"
00:00:59.105,00:01:00.273,THE LATIN SPITFIRE
00:01:00.273,00:01:02.008,WHO DIDN'T MAKE THE CUT
00:01:02.008,00:01:02.536,CYCLE 7?
00:01:02.536,00:01:02.875,OH!
00:01:02.875,00:01:03.876,>> I'M NOT GIVING UP.
00:01:03.876,00:01:04.877,>> YOU SHOULDN'T GIVE UP.
00:01:04.877,00:01:05.878,JASLENE PROVED TO BE
00:01:05.878,00:01:06.946,A FORCE TO RECKON WITH
00:01:06.946,00:01:07.947,THIS TIME AROUND.
00:01:07.947,00:01:08.948,SHE CONSISTENTLY TOOK
00:01:08.948,00:01:09.949,AMAZING PHOTOS.
00:01:09.949,00:01:12.418,">> OH, MY GOD! THAT'S GORGEOUS!"
00:01:12.418,00:01:13.219,>> BUT THE ENERGETIC
00:01:13.219,00:01:14.420,PERSONALITY THAT GOT HER
00:01:14.420,00:01:15.855,INTO THE COMPETITION
00:01:15.855,00:01:16.989,WAS FADING AWAY
00:01:16.989,00:01:18.057,IN FRONT OF THE JUDGES.
00:01:18.057,00:01:19.358,">> I DON'T SEE YOU, THE MODEL,"
